2.6,0.9,3.0,66.9,0.405,1.068,0.702,0.785,0.95,0.669,0.785,0.014,0.016,0.019,0.031
2.6,0.9,4.0,66.9,0.405,1.068,0.701,0.785,0.949,0.669,0.785,0.014,0.017,0.02,0.031
2.6,0.9,5.0,66.9,0.405,1.069,0.702,0.785,0.95,0.669,0.785,0.014,0.017,0.019,0.031
2.6,0.9,6.0,66.9,0.405,1.067,0.701,0.784,0.949,0.668,0.784,0.015,0.017,0.021,0.031
2.6,0.9,7.0,66.9,0.405,1.069,0.701,0.784,0.949,0.668,0.784,0.014,0.017,0.02,0.031
2.6,0.9,8.0,67.2,0.42,0.99,0.701,0.784,0.949,0.668,0.784,0.014,0.017,0.019,0.032
2.6,0.9,9.0,68.5,0.406,1.051,0.703,0.784,0.948,0.668,0.784,0.014,0.016,0.02,0.031
3.1,0.9,3.0,67.3,0.406,1.061,0.7,0.783,0.948,0.667,0.783,0.014,0.016,0.02,0.042
3.1,0.9,4.0,67.3,0.406,1.062,0.7,0.783,0.948,0.667,0.783,0.014,0.016,0.019,0.042
3.1,0.9,5.0,67.3,0.406,1.062,0.7,0.783,0.949,0.667,0.783,0.014,0.015,0.019,0.041
3.1,0.9,6.0,67.4,0.421,0.988,0.7,0.783,0.948,0.667,0.783,0.014,0.016,0.018,0.04
3.1,0.9,7.0,67.3,0.406,1.061,0.7,0.783,0.948,0.666,0.783,0.014,0.016,0.019,0.042
3.1,0.9,8.0,67.3,0.406,1.062,0.7,0.783,0.949,0.667,0.783,0.014,0.016,0.019,0.041
3.1,0.9,9.0,67.3,0.406,1.06,0.7,0.784,0.949,0.667,0.784,0.014,0.016,0.02,0.042
3.6,0.5,5.0,60.8,0.076,1.814,0.485,0.627,0.57,0.696,0.627,0.04,0.021,0.021,0.072
3.6,0.5,7.0,63.0,0.093,1.082,0.504,0.641,0.571,0.73,0.641,0.041,0.021,0.021,0.071
4.1,0.9,1.0,68.5,0.407,1.05,0.697,0.78,0.946,0.664,0.78,0.015,0.014,0.019,0.063
4.1,0.9,2.0,70.4,0.404,1.056,0.697,0.774,0.938,0.66,0.774,0.014,0.012,0.016,0.062
4.1,0.9,3.0,68.3,0.407,1.046,0.695,0.779,0.944,0.662,0.779,0.015,0.015,0.019,0.064
4.1,0.9,4.0,68.4,0.407,1.049,0.697,0.78,0.946,0.664,0.78,0.015,0.014,0.019,0.063
4.1,0.9,6.0,68.5,0.407,1.05,0.698,0.781,0.947,0.665,0.781,0.014,0.014,0.018,0.062
4.1,0.9,7.0,68.5,0.407,1.05,0.698,0.781,0.947,0.665,0.781,0.014,0.014,0.018,0.062
5.1,0.9,5.0,69.8,0.405,1.046,0.693,0.773,0.937,0.658,0.773,0.015,0.012,0.018,0.077
5.1,0.9,7.0,69.6,0.405,1.047,0.691,0.771,0.935,0.656,0.771,0.015,0.013,0.018,0.078
6.1,0.9,4.0,77.7,0.413,0.924,0.715,0.759,0.908,0.652,0.759,0.016,0.007,0.011,0.083
6.1,0.9,5.0,71.9,0.405,1.026,0.695,0.769,0.931,0.655,0.769,0.016,0.01,0.016,0.088
6.1,0.9,7.0,71.0,0.404,1.038,0.693,0.77,0.933,0.656,0.77,0.016,0.011,0.017,0.088
7.1,0.9,6.0,73.0,0.39,1.128,0.683,0.73,0.878,0.625,0.73,0.018,0.009,0.011,0.091
8.1,0.9,4.0,72.4,0.403,1.037,0.694,0.766,0.926,0.652,0.766,0.017,0.009,0.016,0.109
8.1,0.9,9.0,73.4,0.402,1.037,0.697,0.765,0.924,0.653,0.765,0.017,0.009,0.016,0.109
9.1,0.5,1.0,71.4,0.073,1.746,0.559,0.682,0.617,0.761,0.682,0.034,0.021,0.021,0.079
9.1,0.9,4.0,71.9,0.402,1.038,0.686,0.759,0.92,0.647,0.759,0.018,0.008,0.015,0.116
9.1,0.9,6.0,78.5,0.408,0.953,0.735,0.776,0.924,0.669,0.776,0.018,0.007,0.015,0.118
1.1,0.9,1.0,66.7,0.502,0.37,0.571,0.732,0.579,0.997,0.732,0.004,0.007,0.005,0.052
1.1,0.9,1.0,66.7,0.502,0.37,0.571,0.732,0.579,0.997,0.732,0.004,0.007,0.005,0.052
1.1,0.9,3.0,66.7,0.835,0.221,0.571,0.733,0.579,0.999,0.733,0.004,0.007,0.005,0.052
1.1,0.9,9.0,66.7,0.523,0.383,0.571,0.732,0.579,0.996,0.732,0.004,0.007,0.005,0.052
